day,weekday,fill,window,branch,bias,conviction,counter,dir,pattern,entry,stop_dist,padded,derisk,target_kind,tgt_dist,reason,exit,exit_t,pts,R,dollars
2026-01-02,Friday,08:48,premarket,E4war,BULLISH,LOW,False,long,B,25700.25,7.5,False,False,4R cap,30.0,stop,25692.5,08:48,-7.75,-1.033,-160.0
2026-01-02,Friday,10:04,intime,E4war,BULLISH,MEDIUM,False,long,A,25762.0,20.0,True,False,draw:equal-highs,12.5,stop,25741.75,10:04,-20.25,-1.012,-410.0
2026-01-12,Monday,08:13,premarket,E4war,BEARISH,MEDIUM,False,short,B,25731.75,13.25,False,False,draw:equal-lows,6.63,stop,25745.25,08:17,-13.5,-1.019,-275.0
2026-01-12,Monday,08:32,premarket,E4war,BEARISH,MEDIUM,False,short,B,25740.0,15.0,False,False,draw:equal-lows,14.88,stop,25755.25,08:55,-15.25,-1.017,-310.0
2026-01-13,Tuesday,09:21,premarket,E4war,BULLISH,LOW,False,long,B2,25987.5,14.75,False,False,draw:PDH,33.0,stop,25972.5,09:28,-15.0,-1.017,-305.0
2026-01-13,Tuesday,09:47,intime,E4war,BULLISH,MEDIUM,False,long,B2,25989.5,20.0,True,False,draw:PDH,31.0,stop,25969.25,09:48,-20.25,-1.012,-410.0
2026-01-13,Tuesday,09:48,intime,E4war,BULLISH,MEDIUM,False,long,B2,25987.25,20.0,True,False,draw:PDH,33.25,stop,25967.0,09:48,-20.25,-1.012,-410.0
2026-01-15,Thursday,09:46,intime,E4war,BULLISH,MEDIUM,False,long,B2,25906.25,20.0,True,False,4R cap,80.0,stop,25886.0,09:50,-20.25,-1.012,-410.0
2026-01-15,Thursday,09:50,intime,E4war,BULLISH,MEDIUM,False,long,B2,25903.75,20.0,True,False,4R cap,80.0,stop,25883.5,09:50,-20.25,-1.012,-410.0
2026-01-16,Friday,08:08,premarket,E3bal,BEARISH,MEDIUM,False,short,B,25815.75,15.0,False,False,draw:AsiaH,4.75,draw:AsiaH,25811.0,08:20,4.75,0.317,90.0
2026-01-16,Friday,08:21,premarket,E3bal,BEARISH,MEDIUM,False,short,A,25807.75,14.5,False,False,draw:equal-lows,4.5,draw:equal-lows,25803.25,08:24,4.5,0.31,85.0
2026-01-16,Friday,09:44,intime,E3bal,BEARISH,MEDIUM,True,long,A,25843.0,20.0,True,False,4R cap (no draw in dir),80.0,stop,25822.75,09:44,-20.25,-1.012,-410.0
2026-01-19,Monday,08:17,premarket,E4war,BEARISH,MEDIUM,False,short,A,25307.75,8.0,False,False,4R cap,32.0,stop,25316.0,08:35,-8.25,-1.031,-170.0
2026-01-19,Monday,09:15,premarket,E4war,BEARISH,MEDIUM,False,short,A,25309.25,11.75,False,False,4R cap,47.0,4R cap,25262.25,09:33,47.0,4.0,935.0
2026-01-20,Tuesday,08:31,premarket,E4war,BEARISH,MEDIUM,False,short,B,25242.0,9.0,False,False,4R cap,36.0,4R cap,25206.0,08:33,36.0,4.0,715.0
2026-01-20,Tuesday,09:25,premarket,E4war,BEARISH,MEDIUM,False,short,A,25212.25,12.25,False,False,4R cap,49.0,stop,25224.75,09:28,-12.5,-1.02,-255.0
2026-01-21,Wednesday,08:20,premarket,E4war,BEARISH,MEDIUM,False,short,B2,25088.25,12.25,False,False,4R cap,49.0,stop,25100.75,08:54,-12.5,-1.02,-255.0
2026-01-23,Friday,08:01,premarket,E4war,BEARISH,MEDIUM,False,short,B,25616.75,12.25,False,False,4R cap,49.0,stop,25629.25,08:03,-12.5,-1.02,-255.0
2026-01-23,Friday,08:08,premarket,E4war,BEARISH,MEDIUM,False,short,B,25624.25,11.25,False,False,4R cap,45.0,4R cap,25579.25,08:28,45.0,4.0,895.0
2026-01-26,Monday,08:01,premarket,E4war,BEARISH,MEDIUM,False,short,A,25687.5,5.5,False,False,draw:PDH,18.75,stop,25693.25,08:01,-5.75,-1.045,-120.0
2026-01-26,Monday,08:05,premarket,E4war,BEARISH,MEDIUM,False,short,A,25683.0,15.75,False,False,draw:PDH,14.25,stop,25699.0,08:12,-16.0,-1.016,-325.0
2026-01-27,Tuesday,08:06,premarket,E4war,BEARISH,MEDIUM,False,short,B,26002.5,9.75,False,False,4R cap,39.0,stop,26012.5,08:10,-10.0,-1.026,-205.0
2026-01-27,Tuesday,08:14,premarket,E4war,BEARISH,MEDIUM,False,short,A,26012.0,6.0,False,False,4R cap,24.0,stop,26018.25,08:15,-6.25,-1.042,-130.0
2026-01-28,Wednesday,08:45,premarket,E4war,BEARISH,MEDIUM,False,short,B2,26260.5,12.0,False,False,draw:LondonL,8.0,stop,26272.75,08:50,-12.25,-1.021,-250.0
2026-01-28,Wednesday,09:08,premarket,E4war,BEARISH,MEDIUM,False,short,B2,26255.5,10.0,False,False,draw:LondonL,3.0,draw:LondonL,26252.5,09:08,3.0,0.3,55.0
2026-01-28,Wednesday,09:40,intime,E4war,BEARISH,MEDIUM,False,short,B2,26244.0,20.0,True,False,draw:PDH,15.75,stop,26264.25,09:40,-20.25,-1.012,-410.0
2026-01-28,Wednesday,09:43,intime,E4war,BEARISH,MEDIUM,True,long,A,26277.75,20.0,True,False,4R cap (no draw in dir),80.0,stop,26257.5,09:47,-20.25,-1.012,-410.0
2026-01-29,Thursday,08:39,premarket,E4war,BEARISH,MEDIUM,False,short,B2,26191.75,6.5,False,False,4R cap,26.0,stop,26198.5,08:41,-6.75,-1.038,-140.0
2026-01-29,Thursday,08:50,premarket,E4war,BEARISH,MEDIUM,False,short,B,26193.25,5.75,False,False,4R cap,23.0,4R cap,26170.25,09:03,23.0,4.0,455.0
2026-01-30,Friday,09:18,premarket,E3bal,BULLISH,MEDIUM,False,long,A,25836.25,9.75,False,False,4R cap,39.0,stop,25826.25,09:18,-10.0,-1.026,-205.0
2026-01-30,Friday,09:19,premarket,E3bal,BULLISH,MEDIUM,False,long,A,25834.25,9.0,False,False,4R cap,36.0,stop,25825.0,09:21,-9.25,-1.028,-190.0
2026-01-30,Friday,09:47,intime,E3bal,BULLISH,MEDIUM,False,long,A,25857.75,19.5,False,False,draw:LondonH,47.5,draw:LondonH,25905.25,09:50,47.5,2.436,945.0
2026-01-30,Friday,09:50,intime,E3bal,BULLISH,MEDIUM,False,long,A,25892.25,54.0,False,True,draw:LondonH,13.0,draw:LondonH,25905.25,09:50,13.0,0.241,127.5
2026-02-03,Tuesday,08:07,premarket,E4war,BULLISH,MEDIUM,False,long,A,25994.25,9.25,False,False,draw:LondonH,33.5,stop,25984.75,08:21,-9.5,-1.027,-195.0
2026-02-03,Tuesday,08:21,premarket,E4war,BULLISH,MEDIUM,True,short,B,25988.5,6.75,False,False,4R cap (no draw in dir),27.0,stop,25995.5,08:26,-7.0,-1.037,-145.0
2026-02-12,Thursday,08:15,premarket,E3bal,BEARISH,LOW,False,short,A,25328.25,20.5,False,False,draw:LondonL,15.25,stop,25349.0,08:30,-20.75,-1.012,-420.0
2026-02-12,Thursday,08:32,premarket,E3bal,BEARISH,LOW,False,short,A,25347.5,5.75,False,False,4R cap,23.0,stop,25353.5,08:32,-6.0,-1.043,-125.0
2026-02-12,Thursday,09:40,intime,E3bal,BULLISH,MEDIUM,False,long,A,25359.75,26.0,False,False,draw:equal-highs,11.87,draw:equal-highs,25371.62,09:40,11.87,0.457,232.4
2026-02-17,Tuesday,08:31,premarket,E4war,BEARISH,MEDIUM,False,short,B2,24601.5,9.0,False,False,4R cap (no draw in dir),36.0,stop,24610.75,08:50,-9.25,-1.028,-190.0
2026-02-17,Tuesday,09:28,premarket,E4war,BEARISH,MEDIUM,False,short,B2,24636.75,10.75,False,False,4R cap (no draw in dir),43.0,stop,24647.75,09:28,-11.0,-1.023,-225.0
2026-02-18,Wednesday,09:52,intime,E4war,BEARISH,MEDIUM,False,short,B2,24813.5,20.0,True,False,draw:equal-lows,79.75,stop,24833.75,09:52,-20.25,-1.012,-410.0
2026-02-19,Thursday,08:00,premarket,E4war,BEARISH,MEDIUM,False,short,B,24868.75,6.75,False,False,4R cap,27.0,stop,24875.75,08:02,-7.0,-1.037,-145.0
2026-02-19,Thursday,09:17,premarket,E4war,BEARISH,MEDIUM,False,short,B2,24850.0,6.5,False,False,4R cap,26.0,stop,24856.75,09:19,-6.75,-1.038,-140.0
2026-02-24,Tuesday,08:09,premarket,E4war,BULLISH,MEDIUM,False,long,B2,24837.5,14.75,False,False,draw:equal-highs,27.0,stop,24822.5,08:09,-15.0,-1.017,-305.0
2026-02-24,Tuesday,08:11,premarket,E4war,BULLISH,MEDIUM,False,long,B2,24835.0,10.5,False,False,draw:equal-highs,29.5,stop,24824.25,08:13,-10.75,-1.024,-220.0
2026-02-25,Wednesday,10:07,intime,E3bal,BULLISH,LOW,True,short,A,25321.25,22.75,False,False,4R cap (no draw in dir),91.0,stop,25344.25,12:47,-23.0,-1.011,-465.0
2026-02-26,Thursday,08:03,premarket,E3bal,BEARISH,MEDIUM,False,short,A,25368.0,12.0,False,False,draw:LondonL,41.75,stop,25380.25,08:17,-12.25,-1.021,-250.0
2026-02-26,Thursday,08:56,premarket,E3bal,BEARISH,MEDIUM,False,short,B,25383.25,17.75,False,False,draw:LondonL,57.0,draw:LondonL,25326.25,09:30,57.0,3.211,1135.0
2026-02-26,Thursday,09:45,intime,E3bal,BEARISH,MEDIUM,False,short,A,25265.0,28.5,False,False,draw:AsiaL,0.25,draw:AsiaL,25264.75,09:45,0.25,0.009,0.0
2026-02-26,Thursday,09:50,intime,E3bal,BEARISH,MEDIUM,False,short,A,25229.5,36.5,False,False,4R cap,146.0,4R cap,25083.5,10:14,146.0,4.0,2915.0
2026-03-03,Tuesday,08:17,premarket,E3bal,BULLISH,MEDIUM,False,long,A,24554.5,14.75,False,False,4R cap,59.0,stop,24539.5,08:24,-15.0,-1.017,-305.0
2026-03-03,Tuesday,08:57,premarket,E3bal,BULLISH,MEDIUM,False,long,A,24487.0,17.5,False,False,4R cap,70.0,stop,24469.25,09:03,-17.75,-1.014,-360.0
2026-03-05,Thursday,09:41,intime,E3bal,BEARISH,MEDIUM,False,short,A,25063.25,33.75,False,False,draw:LondonL,90.0,stop,25097.25,09:41,-34.0,-1.007,-685.0
2026-03-05,Thursday,09:42,intime,E3bal,BEARISH,MEDIUM,False,short,A,25084.5,19.0,False,False,4R cap,76.0,stop,25103.75,09:42,-19.25,-1.013,-390.0
2026-03-06,Friday,09:44,intime,E4war,BEARISH,MEDIUM,True,long,A,24688.0,20.0,True,False,4R cap (no draw in dir),80.0,stop,24667.75,09:45,-20.25,-1.012,-410.0
2026-03-10,Tuesday,10:05,intime,E4war,BEARISH,MEDIUM,False,short,B2,24965.5,20.0,True,False,draw:LondonL,26.5,stop,24985.75,10:05,-20.25,-1.012,-410.0
2026-03-10,Tuesday,10:06,intime,E4war,BEARISH,MEDIUM,False,short,B2,24988.25,20.0,True,False,draw:LondonL,49.25,draw:LondonL,24939.0,10:07,49.25,2.462,980.0
2026-03-11,Wednesday,09:52,intime,E4war,BEARISH,MEDIUM,True,long,A,25023.75,20.0,True,False,draw:LondonH,29.5,draw:LondonH,25053.25,09:53,29.5,1.475,585.0
2026-03-16,Monday,09:40,intime,E4war,BULLISH,LOW,False,long,B2,24899.0,20.0,True,False,4R cap,80.0,4R cap,24979.0,10:21,80.0,4.0,1595.0
2026-03-17,Tuesday,08:25,premarket,E4war,BULLISH,MEDIUM,False,long,B2,24904.0,12.75,False,False,4R cap,51.0,4R cap,24955.0,09:06,51.0,4.0,1015.0
2026-03-17,Tuesday,10:08,intime,E4war,BULLISH,MEDIUM,True,short,B,25065.0,20.0,True,False,4R cap (no draw in dir),80.0,stop,25085.25,10:35,-20.25,-1.012,-410.0
2026-03-19,Thursday,10:11,intime,E4war,BEARISH,MEDIUM,False,short,B2,24490.25,20.0,True,False,4R cap,80.0,stop,24510.5,10:11,-20.25,-1.012,-410.0
2026-03-26,Thursday,10:13,intime,E4war,BEARISH,MEDIUM,False,short,B2,24197.0,20.0,True,False,4R cap,80.0,stop,24217.25,10:15,-20.25,-1.012,-410.0
2026-04-01,Wednesday,09:47,intime,E4war,BEARISH,MEDIUM,True,long,B2,24092.75,20.0,True,False,4R cap (no draw in dir),80.0,stop,24072.5,09:47,-20.25,-1.012,-410.0
2026-04-01,Wednesday,09:49,intime,E4war,BEARISH,MEDIUM,False,short,A,24071.75,15.25,False,False,draw:PDH,23.5,stop,24087.25,09:50,-15.5,-1.016,-315.0
2026-04-06,Monday,08:15,premarket,E4war,BULLISH,LOW,False,long,B,24304.25,6.25,False,False,draw:PDH,22.5,stop,24297.75,08:20,-6.5,-1.04,-135.0
2026-04-06,Monday,09:17,premarket,E4war,BULLISH,LOW,False,long,B2,24308.0,5.75,False,False,4R cap,23.0,stop,24302.0,09:18,-6.0,-1.043,-125.0
2026-04-07,Tuesday,08:44,premarket,E4war,BEARISH,MEDIUM,False,short,B,24196.75,10.25,False,False,draw:equal-lows,39.13,stop,24207.25,08:44,-10.5,-1.024,-215.0
2026-04-08,Wednesday,08:01,premarket,E4war,BULLISH,LOW,False,long,B,25220.25,11.0,False,False,draw:LondonH,25.0,draw:LondonH,25245.25,08:04,25.0,2.273,495.0
2026-04-08,Wednesday,08:36,premarket,E4war,BULLISH,LOW,False,long,A,25197.75,6.0,False,False,4R cap (no draw in dir),24.0,stop,25191.5,08:36,-6.25,-1.042,-130.0
2026-04-13,Monday,08:13,premarket,E4war,BEARISH,MEDIUM,False,short,A,25110.25,7.75,False,False,4R cap,31.0,stop,25118.25,08:14,-8.0,-1.032,-165.0
2026-04-13,Monday,08:21,premarket,E4war,BEARISH,MEDIUM,False,short,A,25112.25,9.25,False,False,draw:PDH,18.5,stop,25121.75,08:23,-9.5,-1.027,-195.0
2026-04-14,Tuesday,09:53,intime,E4war,BULLISH,MEDIUM,False,long,B2,25756.75,20.0,True,False,4R cap (no draw in dir),80.0,stop,25736.5,09:55,-20.25,-1.012,-410.0
2026-04-14,Tuesday,09:59,intime,E4war,BULLISH,MEDIUM,False,long,B2,25725.75,20.0,True,False,4R cap (no draw in dir),80.0,4R cap (no draw in dir),25805.75,10:29,80.0,4.0,1595.0
2026-04-22,Wednesday,08:26,premarket,E4war,BULLISH,MEDIUM,False,long,B,26892.0,12.25,False,False,4R cap (no draw in dir),49.0,stop,26879.5,08:27,-12.5,-1.02,-255.0
2026-04-29,Wednesday,09:17,premarket,E4war,BULLISH,MEDIUM,False,long,A,27240.25,5.75,False,False,4R cap,23.0,stop,27234.25,09:19,-6.0,-1.043,-125.0
2026-04-29,Wednesday,09:41,intime,E4war,BULLISH,MEDIUM,False,long,A,27182.5,20.0,True,False,4R cap,80.0,stop,27162.25,09:45,-20.25,-1.012,-410.0
2026-04-29,Wednesday,09:49,intime,E4war,BULLISH,MEDIUM,False,long,A,27180.5,20.0,True,False,4R cap,80.0,4R cap,27260.5,10:28,80.0,4.0,1595.0
2026-05-01,Friday,09:02,premarket,E4war,BULLISH,MEDIUM,False,long,B2,27582.25,6.5,False,False,draw:AsiaL,8.75,draw:AsiaL,27591.0,09:03,8.75,1.346,170.0
2026-05-01,Friday,09:03,premarket,E4war,BULLISH,MEDIUM,False,long,B2,27585.25,9.5,False,False,draw:AsiaL,5.75,draw:AsiaL,27591.0,09:03,5.75,0.605,110.0
2026-05-06,Wednesday,09:17,premarket,E4war,BULLISH,MEDIUM,False,long,B2,28432.0,7.0,False,False,4R cap,28.0,stop,28424.75,09:17,-7.25,-1.036,-150.0
2026-05-08,Friday,08:59,premarket,E4war,BULLISH,MEDIUM,False,long,B2,28918.25,10.25,False,False,4R cap (no draw in dir),41.0,stop,28907.75,08:59,-10.5,-1.024,-215.0
2026-05-08,Friday,09:01,premarket,E4war,BULLISH,MEDIUM,False,long,B2,28915.75,11.5,False,False,4R cap (no draw in dir),46.0,stop,28904.0,09:04,-11.75,-1.022,-240.0
2026-05-08,Friday,10:08,intime,E4war,BULLISH,MEDIUM,False,long,B2,29097.25,20.0,True,False,4R cap (no draw in dir),80.0,stop,29077.0,10:11,-20.25,-1.012,-410.0
2026-05-11,Monday,08:35,premarket,E4war,BULLISH,MEDIUM,False,long,B2,29306.25,8.0,False,False,4R cap,32.0,stop,29298.0,08:38,-8.25,-1.031,-170.0
2026-05-11,Monday,08:56,premarket,E4war,BULLISH,MEDIUM,False,long,B2,29293.5,13.25,False,False,4R cap,53.0,4R cap,29346.5,09:31,53.0,4.0,1055.0
2026-05-12,Tuesday,08:56,premarket,E4war,BULLISH,MEDIUM,False,long,A,29223.0,5.75,False,False,draw:PDL,4.0,stop,29217.0,08:56,-6.0,-1.043,-125.0
2026-05-12,Tuesday,08:58,premarket,E4war,BULLISH,MEDIUM,False,long,A,29222.25,8.25,False,False,draw:PDL,4.75,draw:PDL,29227.0,09:00,4.75,0.576,90.0
2026-05-13,Wednesday,09:16,premarket,E4war,BULLISH,MEDIUM,False,long,A,29293.75,11.0,False,False,4R cap,44.0,stop,29282.5,09:29,-11.25,-1.023,-230.0
2026-05-13,Wednesday,09:29,premarket,E4war,BULLISH,MEDIUM,False,long,A,29294.25,5.5,False,False,4R cap,22.0,stop,29288.5,09:29,-5.75,-1.045,-120.0
2026-05-21,Thursday,08:52,premarket,E4war,BEARISH,MEDIUM,False,short,B2,29222.0,10.75,False,False,draw:LondonL,29.75,stop,29233.0,08:54,-11.0,-1.023,-225.0
2026-05-21,Thursday,08:55,premarket,E4war,BEARISH,MEDIUM,False,short,B2,29223.75,9.75,False,False,draw:LondonL,31.5,draw:LondonL,29192.25,08:59,31.5,3.231,625.0
2026-05-22,Friday,08:12,premarket,E4war,BEARISH,MEDIUM,False,short,B2,29499.25,7.75,False,False,4R cap,31.0,stop,29507.25,08:12,-8.0,-1.032,-165.0
2026-05-22,Friday,08:30,premarket,E4war,BEARISH,MEDIUM,True,long,A,29550.0,14.75,False,False,4R cap (no draw in dir),59.0,4R cap (no draw in dir),29609.0,09:30,59.0,4.0,1175.0
2026-05-27,Wednesday,10:07,intime,E4war,BEARISH,MEDIUM,True,long,B2,30070.75,20.0,True,False,4R cap (no draw in dir),80.0,stop,30050.5,10:07,-20.25,-1.012,-410.0
2026-06-01,Monday,08:27,premarket,E4war,BULLISH,MEDIUM,False,long,B,30457.0,13.75,False,False,draw:AsiaL,13.25,stop,30443.0,08:30,-14.0,-1.018,-285.0
2026-06-03,Wednesday,08:41,premarket,E4war,BULLISH,MEDIUM,False,long,B,30721.25,15.25,False,False,4R cap,61.0,stop,30705.75,08:55,-15.5,-1.016,-315.0
2026-06-03,Wednesday,09:02,premarket,E4war,BULLISH,MEDIUM,False,long,B2,30720.75,8.25,False,False,4R cap,33.0,4R cap,30753.75,09:22,33.0,4.0,655.0
2026-06-08,Monday,08:54,premarket,E4war,BULLISH,MEDIUM,False,long,B2,29474.0,11.75,False,False,4R cap,47.0,4R cap,29521.0,09:02,47.0,4.0,935.0
2026-06-09,Tuesday,08:28,premarket,E4war,BULLISH,MEDIUM,False,long,B,29673.25,12.5,False,False,4R cap,50.0,4R cap,29723.25,08:32,50.0,4.0,995.0
2026-06-09,Tuesday,09:18,premarket,E4war,BULLISH,LOW,False,long,B2,29707.25,5.25,False,False,draw:LondonH,20.25,stop,29701.75,09:18,-5.5,-1.048,-115.0
2026-06-16,Tuesday,10:02,intime,E4war,BEARISH,MEDIUM,False,short,A,30820.0,20.0,True,False,draw:LondonL,22.25,draw:LondonL,30797.75,10:03,22.25,1.113,440.0
2026-06-16,Tuesday,10:05,intime,E4war,BEARISH,MEDIUM,False,short,A,30830.75,20.0,True,False,draw:LondonL,33.0,stop,30851.0,10:08,-20.25,-1.012,-410.0
2026-06-17,Wednesday,08:11,premarket,E4war,BEARISH,MEDIUM,True,long,A,30464.75,14.75,False,False,4R cap (no draw in dir),59.0,stop,30449.75,08:12,-15.0,-1.017,-305.0
2026-06-17,Wednesday,08:12,premarket,E4war,BEARISH,MEDIUM,True,long,A,30455.0,8.0,False,False,4R cap (no draw in dir),32.0,stop,30446.75,08:12,-8.25,-1.031,-170.0
2026-06-18,Thursday,09:06,premarket,E4war,BULLISH,LOW,False,long,A,30480.0,12.5,False,False,draw:LondonH,20.0,draw:LondonH,30500.0,09:11,20.0,1.6,395.0
2026-06-18,Thursday,09:49,intime,E4war,BULLISH,LOW,False,long,A,30439.5,20.0,True,False,4R cap (no draw in dir),80.0,4R cap (no draw in dir),30519.5,09:52,80.0,4.0,1595.0
2026-06-22,Monday,09:55,intime,E4war,BULLISH,LOW,False,long,B2,30852.75,20.0,True,False,4R cap,80.0,4R cap,30932.75,09:59,80.0,4.0,1595.0
2026-06-22,Monday,10:12,intime,E4war,BULLISH,LOW,False,long,B2,30921.5,20.0,True,False,draw:PWH,54.0,stop,30901.25,10:14,-20.25,-1.012,-410.0
2026-06-23,Tuesday,08:13,premarket,E4war,BEARISH,LOW,False,short,B2,29825.5,7.25,False,False,4R cap,29.0,4R cap,29796.5,08:17,29.0,4.0,575.0
2026-06-26,Friday,08:03,premarket,E4war,BULLISH,MEDIUM,False,long,A,29375.75,11.75,False,False,4R cap,47.0,4R cap,29422.75,08:13,47.0,4.0,935.0
2026-06-26,Friday,08:27,premarket,E4war,BULLISH,MEDIUM,False,long,A,29380.25,6.25,False,False,4R cap,25.0,stop,29373.75,08:27,-6.5,-1.04,-135.0
2026-07-10,Friday,08:38,premarket,E4war,BEARISH,MEDIUM,False,short,B,29823.0,12.0,False,False,draw:AsiaL,18.75,stop,29835.5,08:39,-12.5,-1.042,-255.0
2026-07-15,Wednesday,09:10,premarket,E4war,BEARISH,MEDIUM,False,short,B2,29970.5,9.5,False,False,4R cap,38.0,4R cap,29932.5,09:31,38.0,4.0,755.0
