tape,tf,sess,trend,W,U,buf,tgt,n,R,netR,win,be,excess,medRR,medRisk,t,H1,H2,drop3,flat
2023-26,1,NY,HHHL,1.0,0.5,2,R2,861,-0.08371927363117798,-72.08229459644424,0.3426248548199768,0.3333333333333333,0.009291521486643473,2.0,13.25,-1.7197334747849151,-0.23182181473182878,0.06403964208408844,-0.09094403381077842,0.0
2023-26,1,NY,HHHL,1.0,0.5,2,R3,861,-0.00900658605590249,-7.754670594132044,0.27409988385598144,0.25,0.02409988385598144,3.0,13.25,-0.14784008759190798,-0.12484507054578226,0.1065631316486179,-0.01946175957888761,0.003484320557491289
2023-26,1,NY,HHHL,1.0,0.5,2,DOL,861,-0.05733031199670389,-49.361398629162046,0.4065040650406504,0.4155844155844156,-0.009080350543765214,1.40625,13.25,-1.2068861694478341,-0.1265223238326928,0.011701161528760709,-0.07504760855415216,0.0
2023-26,1,NY,HHHL,2.0,0.5,2,R1,473,-0.1128067023605217,-53.35757021652677,0.5031712473572939,0.5,0.003171247357293905,1.0,12.5,-2.439946188954066,-0.15011286493901005,-0.07565794975071896,-0.11979339973908865,0.0
2023-26,1,NY,HHHL,2.0,0.5,2,R2,473,-0.05995257973895721,-28.35757021652676,0.35306553911205074,0.3333333333333333,0.019732205778717427,2.0,12.5,-0.9065051065951009,-0.2009603225661287,0.08046019370919663,-0.07298488910079101,0.0
2023-26,1,NY,HHHL,2.0,0.5,2,R3,473,0.04679617926612608,22.134592792877637,0.28964059196617337,0.25,0.039640591966173366,3.0,12.5,0.5583193727789777,-0.1077399835830778,0.2006802907952911,0.02808055956489731,0.0021141649048625794
2023-26,1,NY,HHHL,2.0,0.5,2,DOL,473,-0.028768433044049375,-13.607468829835355,0.40380549682875266,0.39644970414201186,0.007355792686740803,1.5223880597014925,12.5,-0.4305642570045124,-0.07564330522281437,0.01790865486391915,-0.060839222723415395,0.0
2023-26,1,NY,NONE,1.0,0.5,2,R1,2766,-0.12004981981441325,-332.05780160666706,0.49493853940708604,0.5,-0.005061460592913958,1.0,13.5,-6.28209773060809,-0.1436411867112282,-0.09659452424793323,-0.12124865104191943,0.0
2023-26,1,NY,NONE,1.0,0.5,2,R2,2766,-0.13928256598249023,-385.255577507568,0.3232104121475054,0.3333333333333333,-0.010122921185827916,2.0,13.5,-5.207948101651407,-0.1872906193200517,-0.09155141562019951,-0.14158769374915445,0.0007230657989877079
2023-26,1,NY,NONE,1.0,0.5,2,R3,2766,-0.09880567487725161,-273.296496710478,0.25054229934924077,0.25,0.0005422993492407713,3.0,13.5,-2.9902991000493455,-0.15722777035713695,-0.04072054894591647,-0.10215197556841563,0.004338394793926247
2023-26,1,NY,NONE,1.0,0.5,2,DOL,2766,-0.11044002839690453,-305.4771185458379,0.4150397686189443,0.4742484269401072,-0.0592086583211629,1.1085995085995086,13.5,-4.541842998098715,-0.13303480293016828,-0.08797557700442386,-0.11641867304229672,0.0
